test_name,mode,requests,successes,errors,error_rate,mean_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms,std_ms,ci95_low_ms,ci95_high_ms
test_get_task_from_database_latency,database,100,100,0,0.0,1.4193059799799812,1.083215998733067,2.9065759021250415,3.026592821843228,0.6951659997866955,3.9253960021596868,0.8029853156683511,1.2619208581089845,1.576691101850978
test_template_generation_latency,template,1000,1000,0,0.0,0.005247856905043591,0.003991000994574279,0.00825405277282698,0.009524342931399588,0.003073997504543513,0.06349300019792281,0.002965242115118119,0.005064069294650073,0.005431644515437109
test_yandexgpt_generation_latency_mocked,yandexgpt_mocked,100,100,0,0.0,14.86362072009797,14.666039001895115,15.303087999382115,17.307814021514865,13.88495599894668,32.799633001559414,1.8721399802560474,14.496681283967785,15.230560156228155
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,15.722317699874111,15.693065499363001,16.293558199140534,16.395893610715575,14.588391997676808,16.424949000793276,0.40418184617012515,15.59706044804075,15.847574951707472,timeout
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,15.908799875160184,15.463199000805616,18.441793651982152,19.2897477409133,14.547621001838706,19.57882900023833,1.2455710751153652,15.52279339983124,16.29480635048913,http_error
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,16.180136974708148,16.05148449925764,17.079882999314574,19.77965488938935,14.930326997273369,20.77144400027464,0.9967751172561563,15.871233165528084,16.489040783888214,invalid_json
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,15.562706050059205,15.466315000594477,16.340850301639875,17.56769623112632,14.838458999292925,18.337456000153907,0.5972123514639617,15.377628024872916,15.747784075245495,invalid_structure
test_compare_template_vs_yandexgpt_latency,comparison,0.005117566983244615,14.743769059932674,14.73865149294943,0.008271149272331968,15.598509598930832
test_get_task_from_database_latency,database,100,100,0,0.0,1.3321083698610892,0.9812725002120715,2.6046691002193256,3.0901930010077203,0.6878880012664013,3.3260109994444065,0.6986249775245721,1.195177874266273,1.4690388654559052
test_template_generation_latency,template,1000,1000,0,0.0,0.005308934036293067,0.0040595004975330085,0.00848800118546933,0.012162009625171777,0.003144003130728379,0.029203998565208167,0.002330438419145309,0.005164491966608345,0.005453376105977789
test_yandexgpt_generation_latency_mocked,yandexgpt_mocked,100,100,0,0.0,14.900432960130274,14.740274498763029,16.427555050358933,18.2114350895063,13.882549999834737,24.07303599829902,1.160958401163064,14.672885113502314,15.127980806758234
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,15.572052275183523,15.468967501874431,16.77714695033501,17.159596079654875,14.25227900108439,17.24501699936809,0.8076286238676347,15.321765571596547,15.8223389787705,timeout
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,15.493347075425845,15.434372999152401,16.071839501455543,16.77322297986393,14.969098003348336,17.200202000822173,0.41559464684387376,15.36455296002065,15.62214119083104,http_error
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,16.374752150022687,16.40950749970216,17.651533603020653,19.17295974031731,15.027725999971153,20.053164000273682,0.8801375018549028,16.101994712343455,16.64750958770192,invalid_json
test_yandexgpt_fallback_latency,fallback,40,40,0,0.0,16.472708225410315,15.447952499016537,15.910287499536933,42.86997461142161,14.473449999059085,60.04105100146262,7.076072576895675,14.27981061470888,18.665605836111748,invalid_structure
test_compare_template_vs_yandexgpt_latency,comparison,0.005174093043024186,15.494908260152442,15.489734167109418,0.008582149348512758,18.335077550909773
